title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
"Shake Senora Remix (feat. T-Pain, Sean Paul & Ludacris)",Sean Paul,43s0CIP1nrgUXCLyBmchYH,0.711,0.936,0,-5.303,1,0.363,0.13,0.0,0.181,0.683,127.967,252360
"Shake Senora Remix (feat. T-Pain, Sean Paul & Ludacris)",Ludacris,43s0CIP1nrgUXCLyBmchYH,0.711,0.936,0,-5.303,1,0.363,0.13,0.0,0.181,0.683,127.967,252360
Playing Pretend,Haley Flake,26v74k5CdWcSkIqqlxt8H6,0.486,0.406,1,-11.436,0,0.0344,0.424,0.0,0.1,0.38,77.088,212924
Playing Pretend,Rennie!,26v74k5CdWcSkIqqlxt8H6,0.486,0.406,1,-11.436,0,0.0344,0.424,0.0,0.1,0.38,77.088,212924
Burnin' for You,Cameron Hobbs,4h73hfTirONJaUNajSthAY,0.534,0.63,9,-6.957,1,0.0267,0.00559,0.0,0.234,0.338,91.015,254840
Self Care,Mac Miller,5bJ1DrEM4hNCafcDd1oxHx,0.52,0.538,1,-8.109,1,0.206,0.367,0.00187,0.119,0.177,141.894,345133
M.I.L.F. $,Fergie,3osQ5lSSqZb8HWRozdbVPw,0.773,0.706,0,-5.709,1,0.0999,0.00538,0.0148,0.0208,0.693,160.912,162365
Stereo,The Jepettos,5C6bSqr1yycedel0VKiUTt,0.575,0.465,4,-9.152,1,0.027,0.56,0.00284,0.259,0.436,84.976,186500
Stereo,New Portals,5C6bSqr1yycedel0VKiUTt,0.575,0.465,4,-9.152,1,0.027,0.56,0.00284,0.259,0.436,84.976,186500
I Got 5 On It,Luniz,4IYKjN1DrYzxKXt0umJqsG,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533
I Got 5 On It,Michael Marshall,4IYKjN1DrYzxKXt0umJqsG,0.6,0.706,10,-7.899,0,0.361,0.209,0.0,0.125,0.58,173.926,253533
Silly Goose,More Fatter,0yZAq0TU9huIJSJkEGxSXm,0.819,0.406,3,-5.801,1,0.0735,0.194,0.0,0.379,0.318,125.947,167216
Sauce All On Me,Coca Vango,60vPqZFW2hJWGvT10zPLtW,0.934,0.628,2,-5.084,1,0.0669,0.0538,3.72e-06,0.103,0.788,137.015,168425
Cool,Jonas Brothers,3QmolSZqjjLksTUvZJ6pPS,0.681,0.603,0,-5.533,1,0.0458,0.0105,0.0,0.159,0.643,79.007,167120
Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,Dominic Cooper,74wySERHHxB8Ul9A0CNBla,0.705,0.738,5,-5.402,0,0.0289,0.0102,0.000189,0.308,0.504,133.027,269440
Lay All Your Love On Me - From 'Mamma Mia!' Original Motion Picture Soundtrack,Amanda Seyfried,74wySERHHxB8Ul9A0CNBla,0.705,0.738,5,-5.402,0,0.0289,0.0102,0.000189,0.308,0.504,133.027,269440
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Colin Firth,7bFmXanwZQm6BMV9Nka6Hk,0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Pierce Brosnan,7bFmXanwZQm6BMV9Nka6Hk,0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Stellan Skarsgård,7bFmXanwZQm6BMV9Nka6Hk,0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Amanda Seyfried,7bFmXanwZQm6BMV9Nka6Hk,0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627
Our Last Summer - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,7bFmXanwZQm6BMV9Nka6Hk,0.635,0.459,7,-7.343,1,0.0244,0.246,0.0,0.259,0.433,96.056,177627
SOS - From 'Mamma Mia!' Original Motion Picture Soundtrack,Pierce Brosnan,26seN94mgiImzDyVRkl3hl,0.543,0.736,0,-5.181,0,0.0309,0.0804,2.81e-06,0.133,0.385,123.353,199307
SOS - From 'Mamma Mia!' Original Motion Picture Soundtrack,Meryl Streep,26seN94mgiImzDyVRkl3hl,0.543,0.736,0,-5.181,0,0.0309,0.0804,2.81e-06,0.133,0.385,123.353,199307
Something to Talk About,Koe Wetzel,7ptJYMKI7Y1iWdqEZtBMGE,0.612,0.934,9,-5.124,0,0.0663,0.049,0.0,0.103,0.293,130.006,204352
Kiss and Make Up,Dua Lipa,7jr3iPu4O4bTCVwLMbdU2i,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,189173
Kiss and Make Up,BLACKPINK,7jr3iPu4O4bTCVwLMbdU2i,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,189173
Falling Down - Bonus Track,Lil Peep,0Dn40gxVCMo5TkgS8Ik18Q,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400
Falling Down - Bonus Track,XXXTENTACION,0Dn40gxVCMo5TkgS8Ik18Q,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400
Televised,HUNNY,7cTMowRfTAvLBLpTtZuv1M,0.591,0.746,8,-7.762,1,0.0444,0.000729,0.0,0.127,0.432,107.965,194717
ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,193040
ME! (feat. Brendon Urie of Panic! At The Disco),Brendon Urie,4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0,-4.143,1,0.0702,0.0291,0.0,0.112,0.657,182.123,193040
Beautiful Day,My Sun and Stars,6B6YFvgVeUH6TQI2wQSaGn,0.746,0.643,2,-5.924,1,0.0307,0.817,0.00139,0.107,0.949,119.99,191525
Not OK,Beni Fahr,5jKUjeuQGLaGt4ZsC1QU34,0.583,0.522,8,-12.381,0,0.0648,0.0664,1.1e-06,0.103,0.448,150.121,193600
Not OK,Chris Gallery,5jKUjeuQGLaGt4ZsC1QU34,0.583,0.522,8,-12.381,0,0.0648,0.0664,1.1e-06,0.103,0.448,150.121,193600
MIA (feat. Drake),Bad Bunny,116H0KvKr2Zl4RPuVBruDO,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368
MIA (feat. Drake),Drake,116H0KvKr2Zl4RPuVBruDO,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368
Slow Motion,Ryan Davies,07vzFpWdn74aVk1uM0xmY7,0.672,0.655,7,-3.171,1,0.037,0.175,0.0,0.168,0.55,169.857,197616
Chasing Clouds,Ryan Davies,2DpDQoQp5adzz8nHkHFw8v,0.579,0.7,7,-3.854,0,0.0309,0.105,0.0,0.0903,0.166,141.977,253702
no tears left to cry,Ariana Grande,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920
I'll Be There,Jess Glynne,73FebDuELlAEinHw1xWJCZ,0.627,0.858,7,-3.116,1,0.0394,0.0288,0.0,0.199,0.399,100.074,194387
Rise,Jonas Blue,3KLygy1YWhmrQx0GRs7IOx,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,194408
Rise,Jack & Jack,3KLygy1YWhmrQx0GRs7IOx,0.687,0.785,1,-4.65,1,0.0333,0.327,0.0,0.203,0.655,106.046,194408
Jackie Chan,Tiësto,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760
Jackie Chan,Dzeko,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760
Jackie Chan,Preme,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760
Jackie Chan,Post Malone,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760
Start Again (feat. Logic),OneRepublic,1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,165627
Start Again (feat. Logic),Logic,1Nj2oBISdFDSF8eDuXcALz,0.564,0.722,1,-5.59,0,0.124,0.162,0.0,0.0931,0.276,99.083,165627
Addiction,Treble Soul,5IJO2VUXq1o6q9bsLYlJCS,0.416,0.223,2,-11.377,1,0.0312,0.776,9.1e-06,0.106,0.219,92.677,206106
Losing Game,Treble Soul,22KXc7A1OurugAbSeyNLWS,0.572,0.281,9,-14.081,1,0.0289,0.0283,0.0,0.0695,0.308,154.073,255634
When I'm Drunk,Treble Soul,4csVeyKx1SDd0ZVntrxFn8,0.443,0.646,9,-7.001,1,0.0329,0.0006,2.68e-05,0.329,0.268,151.988,202527
Colder Than,Treble Soul,3X3UKGxRWEUw8LszQtIIky,0.436,0.505,4,-9.471,0,0.0436,0.000736,2.07e-05,0.154,0.0762,122.146,202109
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067
Old Town Road (feat. Billy Ray Cyrus) - Remix,Billy Ray Cyrus,6u7jPi22kF8CTQ3rb9DHE7,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067
You Don't Know Me,Jax Jones,2SZy40PLDk3vFucXUGFCFA,0.874,0.67,11,-6.064,0,0.126,0.165,0.0,0.185,0.68,124.011,213947
You Don't Know Me,RAYE,2SZy40PLDk3vFucXUGFCFA,0.874,0.67,11,-6.064,0,0.126,0.165,0.0,0.185,0.68,124.011,213947
Little Do You Know,Alex & Sierra,1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.746,0.0,0.188,0.37,145.879,185200
Do Your Own Damn Thing,Them Fangs,3Cqc3fcPm2GATmy7tJLqar,0.646,0.868,9,-4.243,1,0.0449,0.0235,0.0,0.104,0.735,130.989,227604
Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525
Same Love (feat. Mary Lambert),Macklemore,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525
Same Love (feat. Mary Lambert),Ryan Lewis,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525
Same Love (feat. Mary Lambert),Mary Lambert,01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,0.716,4.46e-05,0.104,0.299,84.958,318525
Dreams,The Cranberries,4JGKZS7h4Qa16gOU3oNETV,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,271560
Like Gold,Vance Joy,6Od2OWvoT4embWAgIGeFRd,0.477,0.712,7,-6.759,1,0.0653,0.224,8.36e-06,0.118,0.407,109.965,224400
Iron & Steel,Quinn XCII,3q0NwIecnNK8DIE6m77PvI,0.784,0.485,5,-5.116,1,0.0952,0.469,0.0,0.2,0.581,140.191,203000
Kings of Summer - Single Version,ayokay,4Tid4MwqgR1CfKCun3tFon,0.734,0.661,11,-6.705,1,0.0356,0.222,2.18e-06,0.201,0.253,134.93,207881
Kings of Summer - Single Version,Quinn XCII,4Tid4MwqgR1CfKCun3tFon,0.734,0.661,11,-6.705,1,0.0356,0.222,2.18e-06,0.201,0.253,134.93,207881
Mr. Redundant,Rainbow Kitten Surprise,2yPiN3T8Z0YE4uovhPyaB3,0.837,0.308,0,-8.21,1,0.0482,0.783,0.0,0.0901,0.171,119.956,210417
Cringe,Matt Maeson,1OV5oUwrL4iw0UTfZy3pGe,0.727,0.47,5,-7.698,1,0.0588,0.0749,0.0,0.0884,0.397,126.044,215267
Your Soul,Hippie Sabotage,6ZT3coOj97F6CVvruPtnox,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807
Stung,Quinn XCII,2VaMCNvcshu99Nkt2opMtF,0.795,0.638,1,-5.481,1,0.0629,0.331,0.0,0.106,0.24,118.14,234661
Make Time,Quinn XCII,7kv8WogLfELHaKukL9IjZM,0.815,0.712,1,-4.577,1,0.176,0.204,0.0,0.145,0.713,91.032,202823
Alabama Pines,Jason Isbell and the 400 Unit,2tSmlP0tEBF0NzC6bkOpyg,0.411,0.591,4,-9.684,1,0.0275,0.38,0.0301,0.441,0.237,100.423,229267
Mason-Dixon Line,Judah & the Lion,5eebwQwrOQN5rZgR05HGef,0.469,0.881,2,-7.167,1,0.0316,0.0122,0.000211,0.371,0.607,98.288,235547
Let The Record Play,Moon Taxi,6hZjPhaCl65Xdgj4Sissao,0.672,0.855,1,-4.293,0,0.0785,0.0044,0.16,0.167,0.779,166.025,188667
60 Seconds,Quinn XCII,1bgjcyBhusKOjciL2BEiWM,0.79,0.661,11,-5.355,1,0.0536,0.107,0.0,0.14,0.674,144.966,183080
Space (feat. Quinn XCII),Prince Fox,6ibtXCE3GjkRCG45bhjUte,0.632,0.571,7,-6.856,0,0.0591,0.226,0.0,0.124,0.296,97.812,177000
Space (feat. Quinn XCII),Quinn XCII,6ibtXCE3GjkRCG45bhjUte,0.632,0.571,7,-6.856,0,0.0591,0.226,0.0,0.124,0.296,97.812,177000
Red Hot Lights,Moon Taxi,0xmtSOofR05Lu0ggb5lZ7X,0.603,0.865,8,-3.02,0,0.0383,0.00986,0.0005,0.109,0.546,122.984,210907
Me and My Friends Are Lonely,Matt Maeson,1lLGOHbOgsrJ2tFQYKNK44,0.668,0.491,0,-8.997,0,0.111,0.0558,0.0,0.15,0.49,74.028,180320
HARD LOVE (feat. Lauren Daigle),NEEDTOBREATHE,4ahfLYf0VLVVvN3sdOyQN2,0.449,0.832,0,-4.247,0,0.0554,0.0604,0.0,0.264,0.392,83.937,217693
HARD LOVE (feat. Lauren Daigle),Lauren Daigle,4ahfLYf0VLVVvN3sdOyQN2,0.449,0.832,0,-4.247,0,0.0554,0.0604,0.0,0.264,0.392,83.937,217693
Something Beautiful,NEEDTOBREATHE,6iz58z2LC8uHL3H2aiwX6I,0.527,0.817,1,-5.036,1,0.0353,0.0213,2.04e-05,0.16,0.516,95.98,220613
HAPPINESS - Acoustic,NEEDTOBREATHE,0XHRg1fJGPNgMLPsvolLj1,0.65,0.454,8,-7.85,1,0.0287,0.365,0.0,0.297,0.327,97.996,222966
TESTIFY,NEEDTOBREATHE,5OpjJ9qy54D3PzQJ1s4Q9X,0.495,0.71,0,-3.941,1,0.0288,0.471,0.0,0.0703,0.319,90.024,243800
Difference Maker,NEEDTOBREATHE,7hX4fFsdWflBXRg2t994R7,0.652,0.323,6,-13.705,1,0.0304,0.676,0.00245,0.102,0.0753,114.038,340000
"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,4LloVtxNZpeh7q7xdi1DQc,0.315,0.296,5,-13.262,1,0.0315,0.771,0.0,0.702,0.435,173.509,263573
Your Body Is a Wonderland,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627
Gravity,John Mayer,3SktMqZmo3M9zbB7oKMIF7,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,245827
Slow Dancing in a Burning Room,John Mayer,2jdAk8ATWIL3dwT47XpRfu,0.667,0.361,1,-8.69,0,0.0273,0.575,0.00506,0.0805,0.29,134.018,242000
Lucky,Jason Mraz,0IktbUcnAGrvD03AWnz3Q8,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,189613
Lucky,Colbie Caillat,0IktbUcnAGrvD03AWnz3Q8,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,189613
When A Heart Breaks,Ben Rector,3YepPgEDVEXccOBcLHDZ3v,0.661,0.388,11,-10.897,1,0.0349,0.153,0.000233,0.111,0.203,141.849,254978
"30,000 Feet",Ben Rector,364LQF45mhXqrCxJfUHUha,0.558,0.45,0,-9.641,1,0.0525,0.702,0.0,0.0602,0.318,179.873,256933
When I'm With You,Ben Rector,0bJBEgt9oa0aCQuzvtEFVu,0.432,0.816,2,-6.086,1,0.0339,0.00114,1.62e-06,0.144,0.282,158.166,226093
Going To Mars,Judah & the Lion,5WsthLL2iAGztBpcWcXHVh,0.571,0.65,8,-8.948,0,0.0434,0.148,0.00898,0.109,0.434,144.063,228917
Blame It on Me,George Ezra,2prdNAY0rlnRSEer2WDBMs,0.537,0.757,3,-3.374,1,0.0274,0.473,0.0,0.341,0.421,103.882,196400
Cringe - Stripped,Matt Maeson,6TpowNTagUJ7f8ctFFCVN8,0.752,0.276,5,-8.901,1,0.0463,0.876,0.0,0.103,0.275,126.135,223467
Grave Digger,Matt Maeson,3DAQWIPCCpmPDrb02wFrxb,0.629,0.492,6,-7.7,0,0.0968,0.049,0.0,0.107,0.426,139.417,238000
Good Times Roll,GRiZ,0pE89jFuJUdGDnxsnpiTeo,0.677,0.874,1,-5.445,1,0.129,0.0219,0.00738,0.973,0.58,100.012,244828
Good Times Roll,Big Gigantic,0pE89jFuJUdGDnxsnpiTeo,0.677,0.874,1,-5.445,1,0.129,0.0219,0.00738,0.973,0.58,100.012,244828
For The Love (Big Wild Remix),GRiZ,6ADKtjBCUtkZbhZdZpnAJr,0.741,0.721,10,-6.369,0,0.0903,0.097,0.00618,0.26,0.548,101.022,173465
For The Love (Big Wild Remix),Big Wild,6ADKtjBCUtkZbhZdZpnAJr,0.741,0.721,10,-6.369,0,0.0903,0.097,0.00618,0.26,0.548,101.022,173465
For The Love (Big Wild Remix),Talib Kweli,6ADKtjBCUtkZbhZdZpnAJr,0.741,0.721,10,-6.369,0,0.0903,0.097,0.00618,0.26,0.548,101.022,173465
Straight Razor,Matt Maeson,19eS1kCEvKz2eVOrRGb1uL,0.546,0.676,8,-5.776,1,0.0387,0.00857,0.000134,0.338,0.262,135.706,266507
One Black Sheep,Mat Kearney,5dUgmiCTHGZgSpxZBeXKoX,0.734,0.75,5,-8.016,1,0.0353,0.203,5.51e-05,0.132,0.677,110.507,197240
Good Friend,Quinn XCII,5LbH8qnrkcd3A3VV6GNrzW,0.66,0.678,0,-7.846,0,0.0448,0.111,0.0,0.149,0.354,143.052,223000
Fake Denim,Quinn XCII,2qCmiYH5ol3nSo7SGUcdAM,0.862,0.599,1,-6.116,0,0.296,0.407,0.0,0.0827,0.495,93.922,187333
Mine,Bazzi,6tHWl8ows5JOZq9Yfaqn3M,0.716,0.805,4,-3.839,1,0.0856,0.014,3.1e-06,0.291,0.719,142.886,133995
I Was Wrong,A R I Z O N A,2779sByIJexX6nBSXEJsVP,0.826,0.502,6,-9.361,1,0.0349,0.204,0.0601,0.102,0.561,118.015,216386
bad idea,Ariana Grande,5Il6Oe7lr5XM7A0cWbVQtr,0.847,0.579,1,-5.314,1,0.0719,0.0268,0.0545,0.102,0.569,137.998,267107
1 SIDED LOVE,blackbear,13TMuxC8tdSfthXpHG9D26,0.584,0.42,8,-7.827,1,0.0322,0.236,0.0,0.119,0.283,90.051,170667
NASA,Ariana Grande,4SPu0Ql902hTVXkBoNIYtq,0.737,0.461,6,-6.887,1,0.293,0.447,0.0,0.268,0.481,75.005,182000
Wow.,Post Malone,6MWtB6iiXyIwun0YzU6DFP,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520
Tough (feat. Noah Kahan),Quinn XCII,3a1Zmq0P1E6W80x8EOcVNP,0.729,0.571,10,-7.047,1,0.0551,0.39,0.0,0.111,0.687,93.125,178133
Tough (feat. Noah Kahan),Noah Kahan,3a1Zmq0P1E6W80x8EOcVNP,0.729,0.571,10,-7.047,1,0.0551,0.39,0.0,0.111,0.687,93.125,178133
Saturday Nights,Khalid,5kfNriitmkNE8mUbZ7gbq8,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667
Drive,Ben Rector,1Yqovy9hlOeV91IY3Bhcf2,0.565,0.857,2,-4.519,1,0.0384,0.0146,0.0,0.0606,0.632,126.072,197387
All The Small Things,blink-182,7yCPwWs66K8Ba5lFuU2bcx,0.439,0.891,0,-4.764,1,0.057,0.0122,0.0,0.547,0.695,148.599,168000
Old Friends,Ben Rector,4MZQ3lHA1TYO6yyedtmBYg,0.469,0.403,8,-10.047,1,0.0483,0.132,4.71e-05,0.116,0.208,147.429,224744
Better,Khalid,6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,229320
Turn My Swag On,Soulja Boy,6ATrsVaZT7XjkCynxM8cTS,0.546,0.712,3,-3.104,0,0.0269,0.000969,0.0,0.406,0.489,150.154,206333
Magic In The Hamptons (feat. Lil Yachty),Social House,2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640
Magic In The Hamptons (feat. Lil Yachty),Lil Yachty,2Yer0p7uB2lVBUAtANuuQp,0.769,0.479,1,-5.339,1,0.0385,0.66,0.0,0.0914,0.803,96.051,164640
Robbery,Juice WRLD,6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,240051
U & Us,Quinn XCII,6SL7KzIA96f0HiKjuv7tED,0.598,0.73,4,-7.871,1,0.0423,0.087,0.00268,0.186,0.264,130.039,226000
Eastside (with Halsey & Khalid),benny blanco,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770
Eastside (with Halsey & Khalid),Halsey,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770
Eastside (with Halsey & Khalid),Khalid,7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,170770
HARD LOVE,NEEDTOBREATHE,0xcFH3973DZauDkGnNjMgm,0.387,0.843,0,-4.221,0,0.0539,0.0231,0.0,0.503,0.378,168.149,214627
Life Must Go On,Quinn XCII,3vmsnZF4KPLjbDgZEqwTdL,0.715,0.551,10,-6.486,1,0.096,0.126,0.0,0.314,0.528,90.923,185587
Lazy Eyes,Bedon,5xRNQoR3EjAiiFxNSFKy33,0.62,0.447,9,-8.011,1,0.0324,0.0291,0.00668,0.0973,0.472,131.938,251818
Autopilot,Quinn XCII,5yU3w1RzMZpSWytWAU9iyN,0.811,0.622,9,-6.957,1,0.0935,0.194,0.0,0.128,0.899,94.995,181520
Right Back,Khalid,5A1w94uzc1kO1Zhe8WWxC3,0.788,0.427,5,-9.918,0,0.308,0.0659,3.63e-05,0.171,0.603,97.03,215227
Hundred,Khalid,0HEckRWFSknIupbGzavk5d,0.772,0.483,6,-10.06,0,0.0564,0.0521,0.000375,0.377,0.479,120.005,277080
Free Spirit,Khalid,2kAIpGWnlFLQh48iut6Zzq,0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994,182080
Love Me Less (feat. Quinn XCII),MAX,2tOOcDDYkh0PSjr6GwPEAJ,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670
Love Me Less (feat. Quinn XCII),Quinn XCII,2tOOcDDYkh0PSjr6GwPEAJ,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670
Shut Up Kenny,Walker Hayes,6tn2Atd1S4DVoQnls5x4SR,0.657,0.625,4,-8.097,1,0.0527,0.492,0.0,0.155,0.504,73.999,180600
talk is overrated,Jeremy Zucker,7cflqPPi3zWfLFRRBTWeh6,0.776,0.353,4,-8.317,0,0.0687,0.435,0.0,0.302,0.658,138.035,189800
talk is overrated,blackbear,7cflqPPi3zWfLFRRBTWeh6,0.776,0.353,4,-8.317,0,0.0687,0.435,0.0,0.302,0.658,138.035,189800
Up Down (Do This All Day) (feat. B.o.B),T-Pain,6lbhWl34Il0WXm5pX1fM9E,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,231093
Up Down (Do This All Day) (feat. B.o.B),B.o.B,6lbhWl34Il0WXm5pX1fM9E,0.778,0.498,5,-6.846,0,0.0562,0.256,0.0,0.295,0.464,96.995,231093
Loving Is Easy (feat. Benny Sings),Rex Orange County,5EYi2rH4LYs6M21ZLOyQTx,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720
Loving Is Easy (feat. Benny Sings),Benny Sings,5EYi2rH4LYs6M21ZLOyQTx,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720
LOVE. FEAT. ZACARI.,Kendrick Lamar,6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
LOVE. FEAT. ZACARI.,Zacari,6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400
Tipsy - Club Mix,J-Kwon,0jSMveIWvnhDIvzqN74Uc7,0.925,0.744,0,-5.79,1,0.367,0.0644,0.0,0.0888,0.656,93.02,243227
Pursuit Of Happiness (Nightmare),Kid Cudi,5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293
Pursuit Of Happiness (Nightmare),MGMT,5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293
Pursuit Of Happiness (Nightmare),Ratatat,5iSEsR6NKjlC9SrIJkyL3k,0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,295293
Floats My Boat,Aer,6UNcSlmYEoRFANqx8EqjiL,0.812,0.694,2,-5.456,0,0.218,0.0278,0.0,0.0385,0.67,170.026,205173
1955,Hilltop Hoods,1ssei2vih8N5QnPpxI5TQ7,0.698,0.502,4,-7.559,1,0.0934,0.72,5.79e-06,0.307,0.717,83.77,239280
1955,Montaigne,1ssei2vih8N5QnPpxI5TQ7,0.698,0.502,4,-7.559,1,0.0934,0.72,5.79e-06,0.307,0.717,83.77,239280
1955,Tom Thum,1ssei2vih8N5QnPpxI5TQ7,0.698,0.502,4,-7.559,1,0.0934,0.72,5.79e-06,0.307,0.717,83.77,239280
Mo Bamba,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907
Doses & Mimosas,Cherub,44CZRkOxv7UItaAUmh8PgN,0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503,323253
Jordan Belfort,Wes Walker,6qMXubogFdMrvVMJwqATzd,0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049,207912
Jordan Belfort,Dyl,6qMXubogFdMrvVMJwqATzd,0.86,0.719,11,-4.325,0,0.33,0.125,0.0,0.0799,0.496,160.049,207912
